Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      7814.53300,    4.346,-12.548, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7814.53300,    4.346,-10.938, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7816.54600,    4.346,-12.424, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      7875.43000,    5.931, -2.149, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7877.48000,    5.932, -1.797, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7877.48000,    5.932, -2.275, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7881.66700,    5.933, -1.527, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7881.67000,    5.933, -2.276, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7881.67000,    5.933, -3.451, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.79400,    5.946, -1.430, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.79400,    5.946, -4.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.79400,    5.946, -2.402, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.80600,    5.946, -1.340, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.80600,    5.946, -1.671, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.80600,    5.946, -2.402, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7930.80600,    5.946, -3.951, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7940.19500,    5.932, -2.260, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7944.45300,    5.933, -2.740, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7947.10000,    5.931, -3.083, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7949.18000,    5.932, -2.606, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      7953.39000,    5.933, -2.384, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8047.72000,    5.931, -1.987, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8049.85400,    5.932, -1.634, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8049.85500,    5.932, -2.111, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8054.23100,    5.933, -2.111, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8054.23100,    5.933, -3.288, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8054.23200,    5.933, -1.363, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.70700,    5.946, -1.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.70700,    5.946, -3.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.70700,    5.946, -2.229, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.71900,    5.946, -2.230, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.71900,    5.946, -3.780, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.72400,    5.946, -1.168, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8098.72400,    5.946, -1.498, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8139.21200,    5.932, -2.100, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8143.68600,    5.933, -2.580, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8152.44900,    5.931, -2.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8154.64000,    5.932, -2.450, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8159.13100,    5.933, -2.220, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8209.83900,    5.753, -2.260, 7.210, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FFa   2 FFa   2 FFa   2 FFa             Mg'
'Mg 1',      8213.01300,    5.753, -1.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8213.03400,    5.753, -0.509, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8279.50700,    5.753, -3.770, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8280.01400,    5.753, -3.280, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8303.31300,    5.931, -1.796, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8305.58600,    5.932, -1.921, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8305.59600,    5.932, -1.319, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8310.24400,    5.933, -3.097, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8310.25500,    5.933, -1.921, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8310.26400,    5.933, -1.174, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8345.22800,    5.946, -4.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.10600,    5.946, -1.080, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.10600,    5.946, -3.580, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.10600,    5.946, -2.029, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.11900,    5.946, -2.031, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.11900,    5.946, -3.580, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.12000,    5.946, -0.967, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8346.12000,    5.946, -1.300, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8372.32400,    5.946, -3.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8372.32400,    5.946, -4.090, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8372.33700,    5.946, -3.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8372.34600,    5.946, -3.790, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8372.34600,    5.946, -3.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8439.65000,    5.932, -1.910, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8444.46100,    5.933, -2.390, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8466.48600,    5.931, -2.720, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8468.84900,    5.932, -2.240, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8473.69300,    5.933, -2.020, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8507.90900,    6.118, -3.050, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8534.61600,    6.118, -2.750, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8575.73800,    6.118, -3.110, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8609.72700,    6.118, -2.810, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8663.05600,    6.118, -3.040, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8707.13500,    6.118, -2.760, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8710.17500,    5.931, -1.565, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8712.67600,    5.932, -1.690, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8712.68900,    5.932, -1.213, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8717.80300,    5.933, -2.866, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8717.81600,    5.933, -1.690, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8717.82500,    5.933, -0.941, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8734.16100,    5.946, -4.040, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.00600,    5.946, -0.860, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.00600,    5.946, -3.210, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.00600,    5.946, -1.786, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.02000,    5.946, -1.788, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.02000,    5.946, -3.337, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.02100,    5.946, -0.725, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8736.02100,    5.946, -1.056, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8778.26100,    6.118, -2.960, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.70300,    5.946, -3.360, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.70300,    5.946, -3.840, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.71700,    5.946, -2.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.72700,    5.946, -3.540, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.72700,    5.946, -3.670, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8780.72700,    5.946, -4.840, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8806.75600,    4.346,-12.437, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10             Mg'
'Mg 1',      8806.75700,    4.346, -0.134, 8.690, 0.000,-7.413, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 AZS   2 AZS   2 AZS   4 BPM             Mg'
'Mg 1',      8836.99200,    6.118, -2.660, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8923.56900,    5.394, -1.678, 7.790, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FFb   2 FFb   2 FFb   2 FFb             Mg'
'Mg 1',      8928.82700,    5.932, -1.690, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8934.21200,    5.933, -2.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8935.20700,    6.118, -2.880, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8989.02800,    5.931, -2.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8991.69200,    5.932, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      8997.15300,    5.933, -1.770, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9004.92100,    6.118, -2.700, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9015.98300,    6.118, -2.580, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9157.63500,    6.118, -2.800, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9246.49900,    5.753, -1.939, 7.300, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 FFa   2 FFa   2 FFa   2 FFa             Mg'
'Mg 1',      9255.72200,    5.753, -1.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9255.77800,    5.753, -0.146, 0.000, 0.000,-6.679, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   4 BPM             Mg'
'Mg 1',      9259.71900,    6.118, -2.530, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9273.45400,    6.118, -2.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9302.58400,    5.394, -8.410, 7.460, 0.000, 0.000, 99.000,'   2 wl:LV   2 LV   2 gf:LV   2 LV   2 LV   2 LV   2 LV             Mg'
'Mg 1',      9410.77500,    5.946, -3.740, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9414.94300,    5.946, -1.474, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9414.95900,    5.946, -1.474, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9414.95900,    5.946, -3.025, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9414.96400,    5.946, -0.411, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9414.96400,    5.946, -0.572, 8.270, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 WSM   2 WSM   2 WSM   2 WSM             Mg'
'Mg 1',      9414.96400,    5.946, -0.743, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9417.19600,    5.753, -3.300, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9418.35000,    5.753, -2.820, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9429.81400,    5.931, -1.271, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9432.74200,    5.932, -1.396, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9432.76400,    5.932, -0.919, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9438.75100,    5.933, -2.572, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9438.78100,    5.933, -1.396, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9438.78300,    5.933, -0.648, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9490.05900,    6.118, -2.760, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9502.43400,    5.946, -3.510, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9502.45100,    5.946, -2.590, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9502.46200,    5.946, -4.520, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9503.10300,    5.946, -3.040, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9503.13100,    5.946, -3.340, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9503.43000,    5.946, -3.220, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9649.50800,    6.118, -2.320, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9665.47900,    6.118, -1.767, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9821.61700,    5.932, -1.410, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9828.13200,    5.933, -1.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9983.18800,    5.931, -2.153, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9986.47500,    5.932, -1.676, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      9993.20900,    5.933, -1.455, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 KP   2 KP   2 KP   2 KP             Mg'
